TIME_STEP,Free Chlorine,Conductivity,pH,Temperature,TOC,Turbidity
06/20/2007 07:20,2.14,203.077,8.9117197,18.110899,1.28681,0.0625495
06/20/2007 07:25,2.14,202.94901,8.91147,18.128299,1.28475,0.0630246
06/20/2007 07:30,2.14,203.019,8.9076901,18.1544,1.28024,0.062619
06/20/2007 07:35,2.14,203.051,8.90687,18.163,1.2834001,0.0625119
06/20/2007 07:40,2.15,202.98101,8.9071107,18.192198,1.2705801,0.0623641
06/20/2007 07:45,2.15,203,8.9068701,18.196001,1.2872,0.0627956
06/20/2007 07:50,2.15,202.994,8.9075399,18.2189,1.30382,0.062622
06/20/2007 07:55,2.15,203.019,8.907,18.2221,1.3134,0.0631403
06/20/2007 08:00,2.14,202.968,8.9072498,18.2288,1.2888601,0.0627956
06/20/2007 08:05,2.14,202.988,8.9069099,18.2335,1.30272,0.0625929
06/20/2007 08:10,2.15,202.924,8.9074899,18.2383,1.2935301,0.062425
06/20/2007 08:15,2.15,203,8.90698,18.2637,1.27865,0.0621788
06/20/2007 08:20,2.16,203.013,8.9074201,18.2672,1.28443,0.0622424
06/20/2007 08:25,2.15,203.03801,8.9071995,18.292298,1.3000299,0.0624713
06/20/2007 08:30,2.14,203,8.90242,18.311699,1.29528,0.0621788
06/20/2007 08:35,2.14,202.949,8.90246,18.3085,1.28602,0.061837
06/20/2007 08:40,2.13,202.975,8.90304,18.3104,1.28863,0.0616023
06/20/2007 08:45,2.13,202.924,8.90255,18.3117,1.2739,0.0619094
06/20/2007 08:50,2.13,202.943,8.90277,18.3413,1.28412,0.0618688
06/20/2007 08:55,2.14,202.949,8.90309,18.3337,1.29187,0.062257
06/20/2007 09:00,2.14,202.994,8.9025304,18.343799,1.29623,0.0622946
06/20/2007 09:05,2.14,202.968,8.9024598,18.3457,1.29322,0.0621585
06/20/2007 09:10,2.14,202.99999,8.9021105,18.340302,1.2899701,0.0616429
06/20/2007 09:15,2.14,202.937,8.902,18.3441,1.30026,0.0618513
06/20/2007 09:20,2.15,202.93,8.9021698,18.3486,1.30422,0.0627146
06/20/2007 09:25,2.14,202.994,8.90164,18.381,1.28855,0.0614401
06/20/2007 09:30,2.14,203.00699,8.9007501,18.404799,1.30288,0.0619788
06/20/2007 09:35,2.14,202.949,8.9003701,18.3893,1.30145,0.0613735
06/20/2007 09:40,2.15,202.924,8.8981,18.3489,1.30754,0.062396
06/20/2007 09:45,2.14,203.12699,8.8961404,18.325402,1.32781,0.0659848
06/20/2007 09:50,2.14,203.013,8.89359,18.3114,1.3172,0.0645366
06/20/2007 09:55,2.14,203.661,8.8891104,18.270401,1.33865,0.063569
06/20/2007 10:00,2.15,203.66799,8.8834209,18.251,1.3148301,0.0616255
06/20/2007 10:05,2.15,203.661,8.8821105,18.2364,1.33121,0.0617268
06/20/2007 10:10,2.15,203.668,8.87881,18.2319,1.31981,0.0614807
06/20/2007 10:15,2.15,203.661,8.8767908,18.231299,1.31815,0.0626653
06/20/2007 10:20,2.15,203.66799,8.8739596,18.265301,1.32401,0.0612749
06/20/2007 10:25,2.16,203.661,8.8742298,18.303799,1.3133999,0.0611418
06/20/2007 10:30,2.15,203.661,8.8754095,18.3063,1.31934,0.0611011
06/20/2007 10:35,2.15,203.661,8.87875,18.32,1.30256,0.0605856
06/20/2007 10:40,2.15,203.604,8.87864,18.340999,1.3171201,0.060884
06/20/2007 10:45,2.16,203.547,8.8837798,18.344799,1.3119001,0.061049
06/20/2007 10:50,2.16,203.24801,8.8839104,18.3429,1.33414,0.0605943
06/20/2007 10:55,2.15,203.07,8.8848198,18.316501,1.31776,0.0604842
06/20/2007 11:00,2.15,203.509,8.8852701,18.3073,1.31752,0.0609941
06/20/2007 11:05,2.15,203.636,8.8884699,18.3143,1.32765,0.060684
06/20/2007 11:10,2.15,203.509,8.8892,18.3282,1.3267,0.0606812
06/20/2007 11:15,2.15,203.655,8.8893397,18.331698,1.3121401,0.0606145
06/20/2007 11:20,2.15,203.655,8.8892697,18.341,1.3306601,0.0632794
06/20/2007 11:25,2.15,203.655,8.8892299,18.3419,1.3347701,0.0621179
06/20/2007 11:30,2.15,203.661,8.88916,18.3429,1.35298,0.0618138
06/20/2007 11:35,2.15,203.642,8.8892906,18.348,1.3420599,0.0615154
06/20/2007 11:40,2.15,203.445,8.8892698,18.372399,1.33588,0.0619383
06/20/2007 11:45,2.15,203.38199,8.8892898,18.3534,1.34435,0.0613561
06/20/2007 11:50,2.15,203.458,8.88934,18.346,1.33675,0.061527
06/20/2007 11:55,2.15,203.515,8.8893999,18.3645,1.33224,0.0611881
06/20/2007 12:00,2.17,203.146,8.8925398,18.377799,1.34039,0.061304
06/20/2007 12:05,2.16,202.886,8.89243,18.3867,1.3362,0.0608781
06/20/2007 12:10,2.16,203.159,8.8930099,18.3896,1.33636,0.060658
06/20/2007 12:15,2.15,202.943,8.8930709,18.405801,1.3553499,0.0612287
06/20/2007 12:20,2.15,202.94299,8.8932999,18.382301,1.3320799,0.0605826
06/20/2007 12:25,2.15,203.089,8.8932299,18.3807,1.3358,0.0604553
06/20/2007 12:30,2.14,203.356,8.8931597,18.396899,1.33177,0.0600961
06/20/2007 12:35,2.14,202.981,8.8919196,18.4067,1.3290001,0.0604552
06/20/2007 12:40,2.14,202.93,8.8925792,18.403899,1.33905,0.0604957
06/20/2007 12:45,2.14,203.07,8.88963,18.3781,1.32868,0.0602525
06/20/2007 12:50,2.15,203.57899,8.8892001,18.380402,1.31491,0.060351
06/20/2007 12:55,2.15,203.49,8.88903,18.3848,1.3600999,0.0599136
06/20/2007 13:00,2.15,203.382,8.8891799,18.3832,1.3381,0.0597253
06/20/2007 13:05,2.15,203.661,8.88907,18.402,1.34253,0.0600266
06/20/2007 13:10,2.15,203.661,8.8883599,18.406101,1.32543,0.0601019
06/20/2007 13:15,2.15,203.668,8.8852201,18.3902,1.33335,0.0595052
06/20/2007 13:20,2.16,203.674,8.88355,18.400998,1.3555099,0.0593719
06/20/2007 13:25,2.16,203.66799,8.8837991,18.422299,1.34546,0.0592561
06/20/2007 13:30,2.16,203.636,8.88357,18.4417,1.34467,0.0592271
06/20/2007 13:35,2.15,203.388,8.88582,18.4242,1.31649,0.0595572
06/20/2007 13:40,2.16,203.471,8.88531,18.4414,1.32725,0.0590939
06/20/2007 13:45,2.16,203.585,8.884,18.4341,1.33477,0.0591431
06/20/2007 13:50,2.16,203.661,8.8846,18.4417,1.3267,0.0594733
06/20/2007 13:55,2.16,203.668,8.8836898,18.4322,1.3624,0.0588534
06/20/2007 14:00,2.16,203.661,8.8832205,18.432201,1.3602599,0.0591721
06/20/2007 14:05,2.16,203.66801,8.8834192,18.431501,1.3465701,0.0589259
06/20/2007 14:10,2.16,203.668,8.88355,18.4265,1.37079,0.0604349
06/20/2007 14:15,2.16,203.668,8.88326,18.4354,1.34601,0.0587347
06/20/2007 14:20,2.16,203.661,8.8818,18.4392,1.36272,0.0588621
06/20/2007 14:25,2.16,203.687,8.8795501,18.4598,1.35844,0.0586478
06/20/2007 14:30,2.15,203.66799,8.8794791,18.4884,1.34142,0.0592705
06/20/2007 14:35,2.14,203.66101,8.8795492,18.498299,1.3401599,0.0585117
06/20/2007 14:40,2.14,203.655,8.8834898,18.5278,1.32417,0.0589489
06/20/2007 14:45,2.14,203.382,8.8838895,18.564398,1.3234501,0.0586565
06/20/2007 14:50,2.14,203.401,8.8889599,18.6067,1.32029,0.058613
06/20/2007 14:55,2.14,203.108,8.8910099,18.6388,1.32338,0.0587347
06/20/2007 15:00,2.15,202.943,8.89305,18.651201,1.30422,0.0583784
06/20/2007 15:05,2.15,202.937,8.8977501,18.6616,1.30311,0.0584074
06/20/2007 15:10,2.16,202.988,8.9017291,18.685499,1.3109501,0.0591778
06/20/2007 15:15,2.16,202.949,8.9023798,18.697198,1.32068,0.0586854
06/20/2007 15:20,2.16,202.96199,8.90213,18.7189,1.29306,0.0584566
06/20/2007 15:25,2.17,202.937,8.9021702,18.748099,1.30865,0.0581293
06/20/2007 15:30,2.17,202.905,8.90224,18.7529,1.31728,0.0580482
06/20/2007 15:35,2.16,202.93,8.9030199,18.7821,1.31332,0.0581612
06/20/2007 15:40,2.16,202.962,8.90264,18.8037,1.3028,0.0583436
06/20/2007 15:45,2.17,202.968,8.9029998,18.819,1.31214,0.0583842
06/20/2007 15:50,2.17,202.956,8.90255,18.8412,1.29915,0.0580163
06/20/2007 15:55,2.16,202.988,8.9022803,18.8441,1.3138,0.058251
06/20/2007 16:00,2.16,202.93701,8.8985701,18.833001,1.30889,0.0580974
06/20/2007 16:05,2.15,202.943,8.8971506,18.842799,1.29417,0.0580133
06/20/2007 16:10,2.15,203,8.8964297,18.876199,1.30723,0.0581784
06/20/2007 16:15,2.16,202.015,8.8935201,18.878699,1.2752501,0.0585405
06/20/2007 16:20,1.99,71.8345,9.16701,18.7281,0.762015,0.0634474
06/20/2007 16:25,1.96,57.208202,9.31124,18.3953,0.637823,0.122466
06/20/2007 16:30,1.97,56.597999,9.3407198,18.201101,0.604974,0.137725
06/20/2007 16:35,1.98,59.464797,9.3398303,18.118501,0.6330739,0.134785
06/20/2007 16:40,1.98,59.4648,9.3399201,18.0571,0.60157,0.142768
06/20/2007 16:45,2,60.164,9.34448,17.985,0.641147,0.166072
06/20/2007 16:50,2,61.4543,9.3398303,17.9265,0.6428889,0.174339
06/20/2007 16:55,2,60.647099,9.3400999,17.883901,0.6394849,0.17749
06/20/2007 17:00,2,60.176701,9.33998,17.848301,0.6196959,0.1817449
06/20/2007 17:05,1.98,60.0686,9.3360502,17.820001,0.617164,0.182177
06/20/2007 17:10,1.97,59.458399,9.3321298,17.8073,0.637031,0.182716
06/20/2007 17:15,1.97,59.496597,9.3317296,17.795601,0.599196,0.1859139
06/20/2007 17:20,1.98,59.4648,9.33549,17.7892,0.618985,0.183043
06/20/2007 17:25,1.99,59.452101,9.3360901,17.8061,0.646767,0.184677
06/20/2007 17:30,2,60.1767,9.3364299,17.7918,0.629274,0.184625
06/20/2007 17:35,2.01,60.5772,9.33967,17.766001,0.635053,0.187223
06/20/2007 17:40,2,60.5073,9.3363599,17.7635,0.652783,0.187605
06/20/2007 17:45,2,60.5708,9.33509,17.736099,0.63062,0.187738
06/20/2007 17:50,1.99,60.545402,9.3318904,17.715201,0.627058,0.18746
06/20/2007 17:55,1.98,62.5477,9.3236101,17.7133,0.637744,0.188274
06/20/2007 18:00,1.99,63.3105,9.31876,17.7031,0.63434,0.186189
06/20/2007 18:05,2.01,64.073197,9.3183203,17.690701,0.6569779,0.184178
06/20/2007 18:10,2,64.0732,9.3180899,17.6942,0.640277,0.183897
06/20/2007 18:15,2,62.554101,9.3232299,17.730099,0.6604609,0.185522
06/20/2007 18:20,2.01,62.5477,9.32701,17.734199,0.629116,0.186971
06/20/2007 18:25,1.99,62.5477,9.3222501,17.7209,0.648588,0.187353
06/20/2007 18:30,2,63.3105,9.3223,17.6951,0.63719,0.190484
06/20/2007 18:35,2.02,64.073196,9.3221902,17.6729,0.649459,0.191374
06/20/2007 18:40,2.02,64.835997,9.3174499,17.6529,0.6686929,0.191484
06/20/2007 18:45,2.01,65.579698,9.31393,17.650301,0.6694049,0.192298
06/20/2007 18:50,2.01,66.297996,9.3127094,17.649399,0.661252,0.191692
06/20/2007 18:55,2.02,66.469599,9.30784,17.6303,0.643126,0.190496
06/20/2007 19:00,2.01,66.2726,9.3101104,17.6252,0.666635,0.190508
06/20/2007 19:05,2.01,65.586101,9.312,17.619501,0.6675059,0.190481
06/20/2007 19:10,2.01,66.266198,9.3126197,17.636301,0.655553,0.190415
06/20/2007 19:15,2.02,66.386997,9.3128002,17.6478,0.679854,0.194928
06/20/2007 19:20,2.02,66.793801,9.31727,17.622699,0.6878479,0.19491
06/20/2007 19:25,2.01,66.317099,9.3210499,17.5985,0.658166,0.194977
06/20/2007 19:30,2.02,66.310705,9.32043,17.583001,0.6719379,0.195872
06/20/2007 19:35,2.03,66.952697,9.3172004,17.570902,0.67091,0.196399
06/20/2007 19:40,2.03,66.997199,9.3124409,17.559699,0.6701179,0.196072
06/20/2007 19:45,2.03,67.0099,9.3128,17.568,0.671543,0.198091
06/20/2007 19:50,2.02,65.598798,9.3172897,17.5518,0.667031,0.197158
06/20/2007 19:55,2.02,64.823304,9.3216999,17.5477,0.6796159,0.196808
06/20/2007 20:00,2.02,65.5988,9.32214,17.5496,0.678271,0.19717
06/20/2007 20:05,2.02,60.208503,9.3367996,17.5607,0.65215,0.197317
06/20/2007 20:10,2.01,57.971,9.35135,17.5439,0.672651,0.198456
06/20/2007 20:15,2.01,57.201902,9.3610999,17.510199,0.6369519,0.2006309
06/20/2007 20:20,2.01,56.445503,9.3643698,17.4889,0.623338,0.205506
06/20/2007 20:25,2.02,55.676301,9.36831,17.4822,0.63529,0.207363
06/20/2007 20:30,2.02,54.970699,9.3732199,17.464402,0.641702,0.205645
06/20/2007 20:35,2.02,53.7122,9.3778499,17.452,0.634261,0.209043
06/20/2007 20:40,2.01,53.1401,9.37968,17.4498,0.60537,0.207705
06/20/2007 20:45,2,53.0003,9.3858399,17.4682,0.624921,0.20984
06/20/2007 20:50,2.01,53.1274,9.3869892,17.450402,0.6128099,0.211699
06/20/2007 20:55,2.01,53.216399,9.3868801,17.4628,0.60727,0.212055
06/20/2007 21:00,2.02,53.171901,9.38737,17.4593,0.611861,0.211079
06/20/2007 21:05,2.02,53.1846,9.3872199,17.4577,0.630145,0.212962
06/20/2007 21:10,2.02,53.2736,9.38688,17.4434,0.628483,0.211954
06/20/2007 21:15,2.02,52.5744,9.39207,17.4291,0.608932,0.214483
06/20/2007 21:20,2,52.6062,9.39747,17.432,0.6075069,0.214367
06/20/2007 21:25,2.01,52.542601,9.3976299,17.4244,0.598563,0.217999
06/20/2007 21:30,2.01,53.2037,9.3975,17.4174,0.61004,0.217802
06/20/2007 21:35,2.03,53.1719,9.3965801,17.425599,0.60909,0.217559
06/20/2007 21:40,2.04,53.159201,9.3972893,17.431401,0.616056,0.2175499
06/20/2007 21:45,2.05,53.0892,9.3978999,17.4237,0.6240499,0.216258
06/20/2007 21:50,2.04,53.0511,9.40174,17.4231,0.606003,0.217501
06/20/2007 21:55,2.02,53.7312,9.4026599,17.4326,0.58566,0.218886
06/20/2007 22:00,2.02,53.686797,9.4016804,17.422101,0.614077,0.220519
06/20/2007 22:05,2.01,54.201603,9.3986306,17.3929,0.598088,0.2225089
06/20/2007 22:10,2.02,54.265198,9.3975205,17.386199,0.6166099,0.219474
06/20/2007 22:15,2.03,54.227103,9.3980991,17.384299,0.611465,0.218666
06/20/2007 22:20,2.05,54.2906,9.4026398,17.3789,0.6228629,0.218787
06/20/2007 22:25,2.05,54.3287,9.40264,17.3789,0.619696,0.217171
06/20/2007 22:30,2.04,54.9898,9.40197,17.3869,0.628087,0.219036
06/20/2007 22:35,2.03,55.0089,9.4026398,17.3891,0.634578,0.219002
06/20/2007 22:40,2.03,55.021599,9.4029899,17.3891,0.6253959,0.218964
06/20/2007 22:45,2.03,54.9263,9.4038799,17.3805,0.630936,0.2227759
06/20/2007 22:50,2.02,54.958,9.40444,17.3881,0.622625,0.223914
06/20/2007 22:55,2.03,54.977099,9.4053898,17.3907,0.602204,0.223746
06/20/2007 23:00,2.04,54.951698,9.4073096,17.3741,0.626662,0.2243169
06/20/2007 23:05,2.04,54.2906,9.40691,17.3538,0.6300659,0.223231
06/20/2007 23:10,2.05,54.939,9.40757,17.3535,0.613364,0.224569
06/20/2007 23:15,2.05,54.945303,9.4047301,17.3503,0.6229419,0.2240359
06/20/2007 23:20,2.04,54.996198,9.4073996,17.3494,0.620409,0.224563
06/20/2007 23:25,2.03,54.932602,9.40728,17.353199,0.6231789,0.224494
06/20/2007 23:30,2.03,54.9898,9.40715,17.369101,0.615818,0.225565
06/20/2007 23:35,2.02,54.938999,9.4090392,17.365202,0.6207249,0.220855
06/20/2007 23:40,2.02,54.945296,9.4107093,17.354799,0.615264,0.221174
06/20/2007 23:45,2.01,54.932601,9.4098198,17.3548,0.623179,0.221105
06/20/2007 23:50,2.01,55.034297,9.4115992,17.359499,0.602679,0.219694
06/20/2007 23:55,2.02,54.951697,9.4119807,17.353198,0.611385,0.222906
06/21/2007 00:00,2.03,54.926303,9.4121793,17.350001,0.6285619,0.2235959
06/21/2007 00:05,2.03,54.9517,9.4079502,17.3198,0.649063,0.221591
06/21/2007 00:10,2.03,55.396598,9.4080197,17.3147,0.607111,0.220858
06/21/2007 00:15,2.03,55.657302,9.40735,17.3112,0.609248,0.220432
06/21/2007 00:20,2.02,55.695399,9.4072803,17.311501,0.6102769,0.219676
06/21/2007 00:25,2.02,55.682702,9.4119299,17.336,0.6250789,0.220192
06/21/2007 00:30,2.01,55.676301,9.41193,17.3382,0.6152639,0.216612
06/21/2007 00:35,2.01,55.6827,9.4119102,17.326501,0.623971,0.220036
06/21/2007 00:40,2.02,55.6827,9.41265,17.3128,0.603549,0.216169
06/21/2007 00:45,2.03,55.6954,9.41485,17.316,0.590331,0.216218
06/21/2007 00:50,2.03,55.689097,9.4164294,17.332201,0.602837,0.214845
06/21/2007 00:55,2.04,55.6891,9.4163407,17.3131,0.5934169,0.2167099
06/21/2007 01:00,2.04,55.6954,9.4164501,17.2829,0.592864,0.218654
06/21/2007 01:05,2.03,55.689097,9.4157209,17.272401,0.6071899,0.2182139
06/21/2007 01:10,2.03,55.6891,9.4155601,17.2429,0.588906,0.216516
06/21/2007 01:15,2.03,55.682701,9.4122902,17.2527,0.602283,0.217594
06/21/2007 01:20,2.03,55.6954,9.4125299,17.258801,0.602362,0.216203
06/21/2007 01:25,2.02,55.682699,9.4166496,17.273699,0.599829,0.215048
06/21/2007 01:30,2.02,55.689099,9.41676,17.2753,0.62215,0.21775
06/21/2007 01:35,2.02,55.6891,9.4168296,17.2445,0.6025199,0.214943
06/21/2007 01:40,2.03,55.6827,9.41716,17.2381,0.6032329,0.214269
06/21/2007 01:45,2.03,55.6827,9.4167399,17.2518,0.603391,0.2143289
06/21/2007 01:50,2.03,55.6827,9.4165201,17.2654,0.616847,0.214625
06/21/2007 01:55,2.03,55.6827,9.4166301,17.235301,0.587877,0.214943
06/21/2007 02:00,2.03,55.6827,9.4164099,17.2168,0.599433,0.215126
06/21/2007 02:05,2.02,55.6891,9.41625,17.2019,0.590884,0.214816
06/21/2007 02:10,2.02,55.727199,9.4157799,17.2054,0.5841569,0.213397
06/21/2007 02:15,2.02,56.4455,9.4124909,17.2025,0.603945,0.2167159
06/21/2007 02:20,2.02,56.439101,9.41242,17.2025,0.595475,0.214813
06/21/2007 02:25,2.02,56.445498,9.4133102,17.203502,0.600937,0.2160409
06/21/2007 02:30,2.01,56.4455,9.4164299,17.2041,0.6163719,0.214402
06/21/2007 02:35,2.01,56.4455,9.41667,17.1955,0.622309,0.215088
06/21/2007 02:40,2.01,56.4455,9.41681,17.1939,0.606003,0.214208
06/21/2007 02:45,2.01,56.4455,9.4172297,17.2016,0.60719,0.213486
06/21/2007 02:50,2,56.4455,9.4160505,17.196801,0.597929,0.212322
06/21/2007 02:55,2,56.4455,9.41489,17.1806,0.577191,0.213061
06/21/2007 03:00,1.99,56.4455,9.41214,17.1622,0.60529,0.211699
06/21/2007 03:05,1.99,56.4391,9.4118202,17.1615,0.596188,0.210462
06/21/2007 03:10,2,57.1574,9.4119603,17.1615,0.612019,0.210662
06/21/2007 03:15,2.01,62.554097,9.3928007,17.149402,0.593497,0.210636
06/21/2007 03:20,2.02,66.170897,9.3750207,17.165702,0.606161,0.2121079
06/21/2007 03:25,2.02,67.798093,9.3637007,17.190399,0.635053,0.206972
06/21/2007 03:30,2.02,68.115902,9.35952,17.1819,0.646609,0.202856
06/21/2007 03:35,2.02,68.312999,9.3595401,17.1755,0.638377,0.200426
06/21/2007 03:40,2.02,68.211301,9.35972,17.1997,0.637744,0.197477
06/21/2007 03:45,2.02,68.3066,9.3597199,17.2171,0.662757,0.195481
06/21/2007 03:50,2.02,68.243099,9.3594701,17.212699,0.651517,0.196411
06/21/2007 03:55,2.02,68.249408,9.3597197,17.206301,0.654683,0.1970999
06/21/2007 04:00,2.02,68.179503,9.3596998,17.2044,0.6591149,0.194838
06/21/2007 04:05,2.02,68.3511,9.3596498,17.2041,0.643601,0.194606
06/21/2007 04:10,2.03,68.243096,9.3603395,17.2022,0.647322,0.201089
06/21/2007 04:15,2.04,68.802501,9.3596699,17.2054,0.6639439,0.19664
06/21/2007 04:20,2.04,69.450793,9.3596091,17.204098,0.648826,0.196744
06/21/2007 04:25,2.05,69.419,9.3551996,17.2028,0.6451049,0.19248
06/21/2007 04:30,2.05,70.931797,9.3543405,17.201899,0.6411469,0.192602
06/21/2007 04:35,2.05,70.175401,9.3545098,17.2022,0.64748,0.191116
06/21/2007 04:40,2.05,70.938194,9.3543408,17.221299,0.6621229,0.1929809
06/21/2007 04:45,2.05,70.7539,9.35447,17.22,0.6511999,0.192692
06/21/2007 04:50,2.05,70.1754,9.3538203,17.202801,0.649855,0.192263
06/21/2007 04:55,2.05,70.1754,9.3540004,17.1993,0.63529,0.192269
06/21/2007 05:00,2.05,70.175404,9.3495099,17.197401,0.6523869,0.189013
06/21/2007 05:05,2.04,69.419003,9.3534498,17.193901,0.6542869,0.189702
06/21/2007 05:10,2.05,69.425403,9.3531304,17.1819,0.659907,0.188967
06/21/2007 05:15,2.05,70.175395,9.3540904,17.173902,0.646767,0.188772
06/21/2007 05:20,2.05,71.694598,9.34797,17.1819,0.66901,0.188445
06/21/2007 05:25,2.05,71.701,9.34414,17.1761,0.651358,0.186962
06/21/2007 05:30,2.05,71.700997,9.3436299,17.1847,0.652071,0.186867
06/21/2007 05:35,2.06,71.167002,9.3444301,17.1768,0.64748,0.186322
06/21/2007 05:40,2.05,70.9382,9.3447903,17.1876,0.649538,0.185662
06/21/2007 05:45,2.04,70.9382,9.3457295,17.2066,0.6599069,0.186426
06/21/2007 05:50,2.03,70.893705,9.3492395,17.171701,0.6632309,0.185644
06/21/2007 05:55,2.03,70.938198,9.34929,17.166,0.669326,0.186342
06/21/2007 06:00,2.02,70.9382,9.3494,17.1749,0.673996,0.185227
06/21/2007 06:05,2.03,70.9382,9.3492002,17.1685,0.657057,0.184361
06/21/2007 06:10,2.03,70.9382,9.3494,17.1421,0.646293,0.185766
06/21/2007 06:15,2.03,71.580199,9.3465896,17.1431,0.6596699,0.184428
06/21/2007 06:20,2.04,72.457399,9.34475,17.145,0.664023,0.184946
06/21/2007 06:25,2.05,72.768899,9.3398799,17.1348,0.670434,0.183958
06/21/2007 06:30,2.05,72.533704,9.3395601,17.1345,0.668772,0.183701
06/21/2007 06:35,2.05,73.207493,9.3398298,17.1374,0.656108,0.1841779
06/21/2007 06:40,2.06,73.9639,9.3394701,17.158,0.6684559,0.183295
06/21/2007 06:45,2.06,73.207499,9.3400293,17.162501,0.665606,0.1819509
06/21/2007 06:50,2.06,73.963899,9.3401599,17.1466,0.652625,0.181728
06/21/2007 06:55,2.06,73.989298,9.3369602,17.143998,0.664894,0.184865
06/21/2007 07:00,2.07,73.9639,9.33956,17.1377,0.670672,0.182356
06/21/2007 07:05,2.07,73.976595,9.3398107,17.130099,0.6643389,0.180714
06/21/2007 07:10,2.07,74.561401,9.3359092,17.1266,0.676371,0.181149
06/21/2007 07:15,2.07,74.567798,9.33534,17.118301,0.674788,0.180274
06/21/2007 07:20,2.07,74.968202,9.3343609,17.121802,0.6963179,0.1815829
06/21/2007 07:25,2.07,75.565698,9.3310404,17.1142,0.672651,0.179046
06/21/2007 07:30,2.07,75.025401,9.33129,17.1002,0.67273,0.178912
06/21/2007 07:35,2.07,75.355993,9.3308,17.116699,0.663706,0.18072
06/21/2007 07:40,2.06,74.974601,9.3317798,17.128799,0.6587989,0.178469
06/21/2007 07:45,2.05,75.006296,9.3327995,17.130098,0.654683,0.1773189
06/21/2007 07:50,2.05,75.1017,9.3338698,17.1224,0.6753419,0.1797
06/21/2007 07:55,2.05,75.120801,9.3352899,17.1269,0.6579279,0.179054
06/21/2007 08:00,2.05,75.171593,9.3308409,17.119201,0.6727299,0.176514
06/21/2007 08:05,2.05,71.059001,9.3425895,17.093501,0.643284,0.1765519
06/21/2007 08:10,2.05,70.1818,9.3493698,17.0808,0.641622,0.17736
06/21/2007 08:15,2.05,71.624696,9.3491704,17.077902,0.6485089,0.178081
06/21/2007 08:20,2.05,71.955206,9.3418609,17.074401,0.621359,0.178423
06/21/2007 08:25,2.05,68.967704,9.3519296,17.061401,0.6415429,0.1786549
06/21/2007 08:30,2.05,68.3066,9.35999,17.038201,0.629116,0.177696
06/21/2007 08:35,2.05,67.836295,9.3629199,17.0331,0.6283249,0.179199
06/21/2007 08:40,2.05,67.8172,9.3616802,17.0582,0.6265039,0.181212
06/21/2007 08:45,2.05,66.615807,9.3637509,17.063001,0.6211209,0.1806009
06/21/2007 08:50,2.04,62.032802,9.3818599,17.049602,0.615818,0.181627
06/21/2007 08:55,2.03,61.727703,9.3868805,17.0344,0.607823,0.1806329
06/21/2007 09:00,2.03,62.070902,9.3897503,17.007102,0.609723,0.182684
06/21/2007 09:05,2.03,62.611201,9.3867904,17.000702,0.603945,0.1847659
06/21/2007 09:10,2.03,61.9438,9.3871293,17.004201,0.593972,0.1859949
06/21/2007 09:15,2.02,61.9311,9.39078,17.0058,0.585027,0.186513
06/21/2007 09:20,2.01,61.645,9.39229,16.9982,0.594684,0.18485
06/21/2007 09:25,2.01,61.657804,9.3963203,16.985102,0.587006,0.184274
06/21/2007 09:30,2.01,62.0773,9.39236,16.9797,0.59136,0.188457
06/21/2007 09:35,2.01,61.6959,9.3955399,17.0077,0.581149,0.18598
06/21/2007 09:40,2,61.536998,9.3980496,17.041999,0.563814,0.1865879
06/21/2007 09:45,2,60.850502,9.4023495,17.032501,0.5961089,0.183753
06/21/2007 09:50,2,60.767901,9.40261,17.0309,0.587481,0.184425
06/21/2007 09:55,2,61.689501,9.4025701,17.043,0.584711,0.185789
06/21/2007 10:00,2,61.200102,9.4026091,17.0455,0.5978499,0.183356
06/21/2007 10:05,2,61.695898,9.4056808,17.045499,0.579407,0.1842189
06/21/2007 10:10,2.01,61.645,9.4070009,17.053799,0.5809909,0.1842599
06/21/2007 10:15,2.02,61.613299,9.4075498,17.055401,0.588748,0.183761
06/21/2007 10:20,2.04,65.598799,9.4026601,17.0573,0.582257,0.184891
06/21/2007 10:25,2.04,63.3168,9.40261,17.073799,0.568484,0.184694
06/21/2007 10:30,2.05,62.5795,9.4073997,17.080198,0.575371,0.19027
06/21/2007 10:35,2.06,63.3105,9.40673,17.1177,0.575925,0.19226
06/21/2007 10:40,2.06,61.8802,9.40889,17.1215,0.574975,0.191258
06/21/2007 10:45,2.06,62.554098,9.4118505,17.1215,0.556215,0.1918259
06/21/2007 10:50,2.06,61.982,9.41205,17.1138,0.560014,0.189444
06/21/2007 10:55,2.04,62.109099,9.4147994,17.118599,0.575529,0.188048
06/21/2007 11:00,2.03,61.975598,9.4121103,17.115401,0.5826529,0.187892
06/21/2007 11:05,2.02,61.962898,9.4155203,17.121199,0.582494,0.1876459
06/21/2007 11:10,2.01,61.613301,9.4164699,17.1358,0.5862929,0.1847
06/21/2007 11:15,2.01,61.924802,9.4120503,17.133202,0.5889059,0.185079
06/21/2007 11:20,2.02,61.606903,9.4130001,17.1275,0.584077,0.185201
06/21/2007 11:25,2.02,61.708597,9.4131091,17.1412,0.5847899,0.1837759
06/21/2007 11:30,2.02,60.736101,9.4163192,17.169098,0.5843939,0.182849
06/21/2007 11:35,2.04,61.664099,9.4166691,17.1691,0.57822,0.183617
06/21/2007 11:40,2.03,60.6852,9.4166998,17.1704,0.567138,0.1826459
